-3.2874,-0.33654,1
-2.411,-1.169,1
0.20055,-0.95235,1
-2.929,-0.20618,1
-1.9973,-2.4851,1
-3.1576,-2.6336,1
-0.83547,-0.8981,1
-1.2136,-2.717,1
-1.8397,0.20002,1
-2.0475,-1.1094,1
-0.52113,-2.6354,1
-1.4222,-2.3735,1
-2.0035,-1.4781,1
-1.8633,-1.2871,1
-0.46102,-0.83159,1
-1.5052,-1.66,1
-1.7311,-3.0147,1
-1.4314,-1.9069,1
-2.0986,-3.5362,1
-2.9872,-1.4238,1
-1.6324,-1.4279,1
-3.6223,-1.8533,1
-2.6941,-2.9257,1
-0.94206,-0.72686,1
-2.6946,-1.0121,1
-1.7299,-2.7119,1
-2.2153,-3.3343,1
-1.7225,-0.99576,1
-1.5764,-1.3915,1
-2.5009,-1.9641,1
-4.1246,-1.7446,1
-0.97885,-1.3028,1
-2.5579,-2.4312,1
-1.7152,-0.44609,1
-1.0304,-1.6533,1
-3.0824,-2.7665,1
-0.74383,-2.4935,1
-1.2588,-0.49546,1
-1.8776,-2.6499,1
-2.3588,-3.0605,1
-0.79481,-0.84527,1
-1.5542,-1.6807,1
-1.4677,0.20353,1
0.69288,-2.2679,1
-1.4454,-1.3619,1
-0.82348,-2.0194,1
-2.0507,-1.5677,1
-0.19773,-3.5897,1
-2.0951,-1.7503,1
-2.995,-1.2369,1
-2.0166,-2.0057,1
-3.716,-2.3597,1
-0.7424,-1.9741,1
-3.1842,-4.0893,1
-1.7184,-0.75813,1
-1.0857,-1.6579,1
-1.5173,-1.4494,1
-1.6264,-1.3453,1
-2.8645,-1.7132,1
-2.0551,-0.58164,1
-1.0696,-3.1189,1
-2.7636,-2.0747,1
-3.2357,-0.91588,1
-2.6987,-2.0145,1
-1.1456,-1.3571,1
-2.2746,-3.6199,1
-1.7771,-1.6513,1
-3.7448,-0.91659,1
-2.7726,-4.2401,1
-2.6995,-2.2356,1
-3.2659,-3.2532,1
-0.82603,-3.0302,1
-0.96011,-1.4072,1
-3.5672,-0.90975,1
-1.7501,-2.2095,1
-2.9656,-2.5192,1
-2.1657,-0.19775,1
-1.9543,-2.0861,1
-0.29044,-1.6194,1
-1.6296,-2.3479,1
-2.6565,-1.4927,1
-1.1686,-3.2222,1
-1.124,-1.9784,1
-1.8617,-2.8857,1
0.24223,-2.1916,1
-2.1668,-1.3105,1
-2.459,-0.040668,1
-1.4538,-2.452,1
-3.3023,-1.4667,1
-2.4115,-2.4571,1
-2.5401,-1.9106,1
-0.63353,0.78259,1
-1.2932,-1.8187,1
-1.3924,-2.5969,1
-1.0802,-0.99778,1
-1.1006,-1.0752,1
-1.9673,-3.5217,1
-3.4159,-2.6401,1
-3.6809,-2.448,1
-1.9622,-2.2537,1
2.1049,1.7496,1
1.4396,1.5313,1
2.4334,2.144,1
2.4708,2.5342,1
1.1574,1.7151,1
2.3759,2.0181,1
0.87814,0.35008,1
2.8249,0.88571,1
1.7862,1.6267,1
2.72,1.8296,1
1.0065,0.93302,1
2.7819,0.81936,1
1.7237,2.6129,1
1.9274,2.1348,1
1.7283,3.3769,1
2.6712,2.5457,1
3.8027,0.83436,1
2.8961,-0.21857,1
2.0294,2.1392,1
1.2524,1.7729,1
2.084,2.5546,1
1.0024,2.914,1
1.9126,1.7998,1
2.9421,2.1488,1
1.9125,1.2786,1
3.1928,3.2013,1
1.5018,2.0519,1
2.4375,1.4674,1
2.33,1.5425,1
0.59986,3.8183,1
1.4781,2.508,1
3.0049,2.4204,1
0.86221,2.3369,1
1.8468,2.4543,1
1.0258,2.4723,1
1.0205,2.0064,1
1.0785,3.7116,1
2.8231,1.7606,1
2.0066,1.1566,1
2.3741,1.5872,1
1.4448,3.183,1
1.8754,2.7815,1
2.837,3.172,1
0.71252,1.7858,1
1.2415,2.1509,1
3.0206,0.18569,1
3.6944,2.9456,1
1.1368,1.8925,1
2.4393,2.056,1
0.75312,3.0135,1
2.6577,1.7266,1
2.1331,2.4308,1
0.98621,1.2822,1
2.509,1.4682,1
3.2645,2.5417,1
1.8424,1.7882,1
1.1014,0.43435,1
0.88203,1.4621,1
0.75812,4.9095,1
2.3985,2.4928,1
2.3394,2.2151,1
1.2164,1.591,1
2.754,0.18055,1
0.93442,2.1356,1
3.4874,-1.079,1
-0.12773,1.0766,1
1.7262,0.54488,1
2.7533,1.7867,1
2.0123,3.0736,1
2.0491,2.5159,1
1.4915,1.5563,1
3.9653,0.37346,1
1.5397,1.4668,1
2.698,0.81442,1
3.2113,2.4295,1
1.6602,1.4144,1
3.4486,3.4167,1
2.4439,1.8826,1
0.5122,0.48114,1
1.5287,2.0792,1
1.8548,2.7174,1
2.6379,1.5041,1
2.7127,2.6177,1
2.6971,2.3393,1
0.553,2.3844,1
0.47425,1.6735,1
3.3455,1.8724,1
2.8234,1.8657,1
2.4122,1.8715,1
3.5462,0.54427,1
3.8469,1.9817,1
1.2277,0.80956,1
2.0419,2.1279,1
2.4311,0.83355,1
2.1204,3.3628,1
2.2028,2.821,1
2.1942,1.4608,1
3.0866,4.0646,1
-0.74872,3.1394,1
1.9941,2.8534,1
-4.0728,1.5353,0
-3.2658,2.2962,0
-2.7023,1.643,0
-2.3277,1.4361,0
-3.3116,2.7204,0
-1.3449,1.4924,0
-2.5227,2.3951,0
-2.1654,1.8166,0
-2.5485,1.5642,0
-2.0883,2.4573,0
-0.62782,2.2911,0
-3.8305,0.026293,0
-2.9615,1.6609,0
-2.4709,0.92139,0
-1.4453,2.1119,0
-3.0231,1.2825,0
-2.5248,1.9858,0
-1.2965,3.2536,0
-3.2279,3.7018,0
-0.95239,2.7985,0
-1.6578,0.40188,0
