-1.7365,-0.73321,1
-2.1911,-1.039,1
-0.25125,-2.5638,1
-2.7832,-3.2888,1
-1.3669,-1.5991,1
0.02239,-1.472,1
-2.4133,-4.5126,1
-1.3654,-1.9758,1
-1.6804,0.09556,1
-2.3482,-2.1884,1
-2.0036,-2.6442,1
-1.3822,-3.0078,1
0.32848,-3.811,1
-1.1136,-2.4894,1
-2.2441,-1.6986,1
-3.9731,-2.9839,1
-1.7509,-1.7465,1
-1.739,-1.212,1
-2.7915,-2.5933,1
-0.99067,-1.5078,1
-1.6091,-1.4345,1
-1.4131,-2.0428,1
-2.4862,-0.043551,1
-2.6839,-3.2722,1
-2.4674,-1.7249,1
-3.1106,-2.9267,1
-2.5225,-2.7218,1
-1.2732,-1.559,1
-4.2553,-0.90711,1
-3.772,-1.8299,1
-1.9734,-0.69515,1
-1.6715,-2.9301,1
-2.9488,-1.6618,1
-1.4636,-2.5309,1
-0.74098,-2.7574,1
-1.3163,-4.6316,1
-3.5634,-1.2398,1
-2.7306,-0.12515,1
-2.8538,-1.5004,1
-2.3388,-0.62368,1
-2.6713,-1.941,1
-2.8416,-3.2304,1
-0.090087,-2.8725,1
-2.333,-2.8027,1
-2.1524,-0.89762,1
-1.7136,-2.4804,1
-3.7322,-1.9086,1
-3.1416,-3.3331,1
-1.5301,-2.1831,1
-1.6486,-3.6259,1
-3.161,-2.7024,1
-0.87434,-1.2405,1
-2.0667,-0.29035,1
-1.8583,-1.5146,1
-1.8907,-1.9028,1
-2.55,-0.92674,1
-3.8313,-1.272,1
-2.1309,-4.4489,1
-3.565,-3.7916,1
-2.1647,-2.8334,1
-1.7927,-2.8736,1
-1.802,-3.6002,1
-3.3863,-2.6783,1
-1.6334,-2.9312,1
-3.2105,-0.89978,1
-1.7483,-2.61,1
-1.3968,-3.276,1
-0.40159,-2.4163,1
-4.0508,-2.685,1
-1.1707,-1.7378,1
-2.1622,-2.2313,1
-2.0753,-3.4855,1
-2.5624,-1.4197,1
-1.7658,-2.364,1
-2.2586,-2.6,1
-2.6188,-2.8518,1
-2.5386,-1.2061,1
-1.3837,-2.1089,1
-1.5084,-3.5528,1
-0.89938,0.17079,1
-1.6371,-2.3417,1
-2.1459,-1.7289,1
-3.1384,-1.6452,1
-1.6852,-3.3065,1
-2.3066,-0.77886,1
-1.7785,-1.7489,1
-1.1254,-1.8563,1
-2.4928,-0.64936,1
-2.4823,-1.8409,1
-2.2592,-3.7223,1
-1.7874,-2.0161,1
0.036937,-0.83301,1
-2.8729,-0.78737,1
-0.66007,-1.7353,1
-2.2154,-3.6935,1
-1.1021,-0.90356,1
-1.9403,-2.0574,1
-2.5342,-1.8081,1
-2.2592,-0.71873,1
-1.0411,-1.5972,1
-1.7222,0.18496,1
0.33626,1.1019,1
1.172,1.4527,1
0.70871,0.32961,1
2.1535,2.5639,1
2.152,2.3056,1
1.3069,1.3729,1
3.1695,0.60766,1
1.2119,1.7247,1
1.6544,1.8321,1
1.3326,-0.17295,1
1.1035,3.3074,1
2.0546,2.4355,1
0.60584,0.24645,1
1.6878,3.9781,1
2.8303,1.8465,1
2.8138,0.52661,1
0.053923,1.074,1
2.4067,2.2627,1
1.542,0.56021,1
2.4505,1.5265,1
2.1721,1.8985,1
1.6839,1.575,1
1.9867,2.2037,1
2.6079,1.288,1
2.726,1.7495,1
1.2503,2.1907,1
0.67265,-0.22009,1
1.5809,0.081793,1
3.02,0.93292,1
2.3428,2.0799,1
2.394,2.2028,1
1.5575,1.2689,1
1.2343,3.3124,1
4.077,3.133,1
1.8948,1.8229,1
1.9668,5.3255,1
1.7263,1.6347,1
2.0697,2.9834,1
1.6805,1.937,1
0.95578,0.27515,1
2.4929,3.8798,1
3.4398,0.93645,1
2.1849,2.0737,1
1.2559,3.9208,1
2.0564,2.6427,1
3.0203,2.371,1
3.7831,1.8546,1
0.59476,2.2452,1
2.114,3.8902,1
1.5667,1.539,1
2.5446,1.7785,1
2.1689,1.5444,1
1.4114,1.588,1
0.19281,1.8275,1
0.78582,2.6189,1
1.3936,2.0882,1
1.7263,1.2393,1
3.1757,3.652,1
1.4054,1.1304,1
2.372,1.6696,1
2.9058,2.0801,1
2.2317,0.31779,1
2.0848,0.99092,1
1.3895,0.70634,1
2.8413,-0.6643,1
3.6286,4.133,1
2.4755,1.2696,1
2.3073,2.8401,1
2.2354,2.0172,1
3.034,1.0059,1
1.6691,1.9596,1
1.4878,2.4047,1
2.5319,0.85719,1
1.6935,3.1981,1
2.8918,3.1968,1
0.53613,1.9026,1
3.3264,2.6143,1
1.2694,0.7814,1
2.2385,2.5719,1
1.5321,1.8717,1
2.7136,3.6085,1
0.5825,1.0429,1
0.93271,4.0115,1
3.6324,2.0201,1
1.0246,2.4455,1
1.3016,3.4495,1
2.0623,3.103,1
1.2013,1.1241,1
2.1467,1.0848,1
3.1759,1.0852,1
2.0687,3.0748,1
3.7262,1.8643,1
0.55026,1.5553,1
1.7154,2.0825,1
1.126,3.0358,1
2.3685,1.8411,1
0.73833,2.3093,1
0.24041,-0.3154,1
1.6065,1.3324,1
-3.0666,0.98324,0
-2.6392,3.1291,0
-2.762,1.4435,0
-2.4221,2.7514,0
-2.4913,0.35524,0
-1.3423,0.17745,0
-0.56392,2.9974,0
-3.535,2.5933,0
-0.24716,2.2801,0
-0.71695,2.9671,0
-1.9064,2.0676,0
-0.4199,2.1399,0
-1.7552,1.1251,0
-3.0203,2.0095,0
-0.87216,0.89968,0
0.23247,1.1093,0
-2.7742,1.5228,0
-3.0015,2.1387,0
-0.86167,3.6028,0
-2.024,2.3775,0
-3.3638,2.4061,0
-0.76368,2.5433,0
-2.1541,3.2037,0
-2.7952,2.5804,0
-2.5816,2.0637,0
-2.4977,1.567,0
-1.0626,2.5972,0
-3.1557,0.31648,0
-1.5308,2.0417,0
-0.99559,2.9432,0
-2.8598,1.772,0
-1.6656,2.5768,0
-3.6535,2.1724,0
-1.3031,2.585,0
-3.1222,1.5065,0
-1.1936,3.6713,0
-1.5664,2.3966,0
-2.4114,2.141,0
-3.4799,0.8094,0
-0.66841,1.8069,0
-1.8473,0.55439,0
-0.3227,1.7114,0
-1.9914,0.77086,0
-3.7784,1.936,0
-0.30993,2.1522,0
-2.2914,1.5155,0
-1.0756,3.6329,0
-2.7222,3.3689,0
-1.3882,3.4139,0
-1.165,2.5907,0
-0.98691,2.78,0
-1.501,1.3428,0
-2.0408,2.1318,0
-1.8555,0.87758,0
-1.6977,2.2398,0
-2.7385,3.1422,0
-1.4496,0.89913,0
-3.0645,1.7911,0
-3.9054,0.53392,0
-1.8334,2.6063,0
-1.8023,3.2308,0
-1.7793,3.1435,0
-0.22716,0.97433,0
-0.76712,1.291,0
-0.13621,1.8978,0
-1.7796,1.6049,0
-1.0914,1.4724,0
-2.5912,-0.52453,0
-2.231,2.6367,0
-3.7478,1.7656,0
-1.9302,2.6934,0
-1.073,2.2645,0
-3.0582,-0.97854,0
-2.2225,1.6987,0
-2.7241,2.7861,0
-2.8084,3.0452,0
-1.0976,1.6828,0
-1.9327,2.5205,0
-1.2604,2.238,0
-1.6032,2.9219,0
-1.0642,3.9636,0
-4.2572,1.0886,0
-3.0221,4.0999,0
-2.1719,2.2145,0
-1.6521,1.201,0
-0.85157,1.1897,0
-2.6396,2.1178,0
-2.6049,2.138,0
-2.2852,2.4109,0
-1.3048,2.827,0
-1.8936,2.3616,0
-0.8743,0.97549,0
-2.7719,1.3098,0
-1.5889,1.2411,0
-1.6128,1.4095,0
-3.644,2.3552,0
-1.7036,2.3407,0
-0.26031,1.7725,0
-3.1978,1.0012,0
-2.6371,1.6742,0
2.597,-3.5944,0
1.8704,-1.268,0
3.4403,-2.1688,0
1.1816,-0.61859,0
2.2942,-1.0707,0
3.1514,-2.3488,0
1.1397,-1.7306,0
1.9439,-1.4891,0
0.78525,-4.4612,0
1.0689,-2.614,0
0.55271,-2.3954,0
1.0653,-3.1448,0
2.3676,-4.2324,0
1.7598,-1.16,0
2.583,-2.6138,0
3.0277,-0.82784,0
2.3626,-2.9582,0
2.7755,-1.0469,0
2.755,-1.2966,0
4.3573,-1.4401,0
2.7572,-3.038,0
0.508,-2.1783,0
2.2958,-2.4699,0
2.6674,-2.9599,0
2.9427,-2.445,0
2.8171,-3.6212,0
1.5081,-2.1574,0
2.0277,-2.1975,0
2.3452,-2.8314,0
2.2157,-1.3627,0
4.029,-3.0486,0
0.39548,-2.2482,0
2.8557,-1.4751,0
3.1864,-1.7868,0
1.4094,-4.3974,0
2.4957,-2.7724,0
1.911,-2.4061,0
0.96657,-2.5533,0
2.1007,-3.353,0
3.6681,-2.0431,0
1.6009,-2.1676,0
2.6275,-0.72041,0
0.87866,-1.8878,0
1.0783,-1.2945,0
0.76095,-2.1304,0
0.56532,-3.8255,0
1.0575,-3.4733,0
1.1004,-2.7514,0
1.5579,-2.4337,0
0.35646,-1.4236,0
1.4931,-2.8345,0
1.2251,-2.6288,0
1.2063,-1.7441,0
1.6832,-2.562,0
3.1718,-3.2284,0
1.9952,-2.554,0
2.421,-2.6803,0
3.5855,-1.3088,0
2.6846,-1.7781,0
2.1294,-1.4541,0
3.086,-2.4597,0
4.2299,0.11671,0
1.483,-1.8909,0
2.8484,-2.9198,0
1.186,-3.3236,0
0.75153,-1.9013,0
1.3226,-2.4066,0
1.9263,-3.3519,0
0.038269,-2.4698,0
0.40141,-3.628,0
1.9429,-1.3176,0
2.6006,-0.056292,0
2.7855,-1.2598,0
2.4373,-2.3232,0
1.8202,-0.64035,0
2.53,-1.709,0
4.4929,-4.219,0
3.9768,-2.1446,0
1.9406,-1.9213,0
3.4144,-1.4378,0
1.3794,-2.1643,0
2.3508,-0.8263,0
2.1444,-3.3284,0
2.7633,0.45921,0
0.78506,-0.6478,0
2.6243,-2.2468,0
2.1686,-1.712,0
2.3288,-2.8727,0
0.97139,-2.9308,0
1.6064,-1.9238,0
0.45586,-1.0143,0
1.2661,-1.0742,0
1.0301,0.1315,0
1.6504,-2.3258,0
2.1692,-2.223,0
2.848,-4.7343,0
0.93094,-2.3085,0
2.2936,-1.8539,0
3.0865,-1.9623,0
2.9613,-2.6476,0
