1.5127,2.1754,1
-0.72495,1.0604,1
-0.46533,0.22188,1
-0.38695,0.84191,1
-0.66195,-0.67596,1
0.8699,1.1467,1
-0.18709,1.4144,1
1.8515,1.4352,1
-0.0061285,1.844,1
1.8663,2.2026,1
-2.43,-0.62731,1
0.36182,0.58369,1
0.28348,1.6797,1
1.9352,2.5473,1
0.26172,1.9618,1
1.7792,2.0953,1
1.8927,2.073,1
-0.62032,0.050101,1
-1.1907,1.2323,1
0.85819,1.4887,1
-0.81508,-0.61747,1
-0.15715,1.4434,1
-0.57123,0.55799,1
0.10081,0.86713,1
0.59642,1.7872,1
0.7122,2.1023,1
0.13564,0.72621,1
-0.94691,0.30901,1
-0.84693,0.13606,1
0.2923,0.88698,1
-2.1843,-0.46213,1
-1.1744,0.49326,1
-1.5658,-1.0747,1
-0.32795,1.4037,1
0.48522,1.4775,1
2.3648,2.7502,1
-0.004127,0.04361,1
-1.0676,-0.0084378,1
-0.45355,0.59543,1
0.45822,1.4289,1
1.0218,1.5556,1
-0.45907,1.1884,1
-0.0046098,1.9371,1
1.1859,2.6949,1
0.22374,1.0407,1
0.080392,1.2657,1
-0.33107,0.97918,1
-0.38463,0.31922,1
1.058,1.8395,1
-0.53166,0.22084,1
-0.04727,1.0034,1
-1.0338,1.139,1
0.60375,1.3708,1
0.24918,0.76088,1
0.44154,2.1797,1
-0.026926,1.5023,1
-0.7421,0.09108,1
-0.085315,0.48955,1
-1.2841,0.81925,1
-0.3386,0.74795,1
2.3072,2.9569,1
1.6723,2.5474,1
0.86778,1.3168,1
0.43806,2.0038,1
0.82656,3.0731,1
0.3895,-0.18109,1
0.93175,1.8642,1
1.2058,2.5318,1
-1.0213,-0.29451,1
-0.19099,0.90105,1
-0.027151,1.0806,1
-0.55512,0.19605,1
-0.99418,0.62859,1
1.2721,2.7466,1
0.66781,1.6682,1
-0.91078,0.49318,1
-1.0527,-0.17004,1
0.4272,2.0129,1
-0.68884,0.39477,1
-1.1983,0.30575,1
-0.24746,1.5069,1
-0.84473,0.14587,1
0.84962,1.5632,1
2.3066,2.8996,1
-1.701,-0.49475,1
0.8375,0.90865,1
0.42243,1.6274,1
-0.84256,-0.53896,1
0.96166,1.5867,1
-0.88837,-0.55573,1
-1.8822,0.27507,1
-1.1233,0.15258,1
0.57816,1.7499,1
0.41031,1.1705,1
1.0027,2.7542,1
0.49077,1.1502,1
1.2604,2.6993,1
-2.0048,0.088025,1
-0.30451,0.44104,1
-0.3632,0.96705,1
0.1266,4.0629,0
2.115,4.8447,0
-0.99422,2.9036,0
-1.5845,2.9097,0
0.31085,3.8976,0
-0.96961,3.0585,0
-0.58915,3.4146,0
0.33143,4.2086,0
-1.2981,1.6679,0
1.0717,3.9513,0
0.42141,3.6254,0
1.4224,3.6795,0
-0.31185,2.4094,0
0.91303,4.445,0
-1.1189,2.8202,0
0.24083,4.2474,0
1.1234,4.6181,0
-0.64821,2.5214,0
0.087371,3.5605,0
1.6347,4.3778,0
-0.78451,3.3927,0
-1.1104,1.7051,0
0.93361,4.7626,0
-0.023487,3.7801,0
-1.1007,3.0833,0
-0.89371,2.4379,0
0.34627,3.8953,0
0.24488,3.6713,0
-0.35158,2.3122,0
0.22906,3.9741,0
0.56443,4.2171,0
-0.73097,2.4694,0
-0.31976,3.9882,0
-0.72566,1.8604,0
1.3399,4.3253,0
-1.2787,2.2425,0
1.6141,4.3631,0
-0.56977,2.6458,0
-0.0020315,3.7882,0
0.95754,3.7418,0
0.73778,4.1316,0
-0.34139,2.9718,0
0.88858,4.1338,0
-1.1797,3.7156,0
1.3815,4.2801,0
1.1604,4.9597,0
0.018513,3.5375,0
0.40389,3.842,0
0.97951,3.142,0
-0.32774,3.8503,0
0.54541,4.029,0
0.6872,3.7893,0
0.37195,3.82,0
-1.4205,2.2982,0
-0.33567,4.3307,0
-1.9762,1.2549,0
-0.38301,2.8567,0
-0.78986,3.0258,0
-0.09604,4.5357,0
0.37741,3.9563,0
0.83001,4.8307,0
-0.14317,3.837,0
0.040143,3.9635,0
1.0133,5.0832,0
1.2967,5.9121,0
0.21759,3.7626,0
0.86126,4.015,0
-0.7299,3.0284,0
1.5856,4.5866,0
-0.66277,1.583,0
-0.76753,2.8164,0
0.53812,4.0312,0
-0.065333,3.228,0
-1.5865,2.1007,0
1.0775,5.1037,0
0.69521,4.1057,0
1.6476,4.8002,0
0.29484,3.3391,0
0.70498,3.7296,0
-1.1515,2.5183,0
1.8595,5.0643,0
2.3715,5.6303,0
-0.38132,4.1761,0
-0.69478,3.7581,0
1.0001,3.5818,0
-1.1353,3.6457,0
0.15361,3.0316,0
-0.13482,4.9349,0
0.82663,4.2809,0
-1.9688,1.6617,0
0.12344,2.386,0
0.26192,3.4707,0
-1.7711,3.0084,0
-0.15884,3.1253,0
0.62918,3.7328,0
-1.2758,1.6916,0
-0.30004,2.5556,0
0.19685,3.3103,0
-0.52258,3.298,0
1.5732,3.5212,0
